Time	Cell_type	Mean	Min	Max	Std
61.000000	1	1.565155	0.053027	3.006014	0.354359
61.250000	0	0.037316	0.000456	0.386094	0.053594
61.250000	1	1.515381	0.496900	2.545759	0.263724
61.500000	0	0.043659	0.000179	0.645907	0.069809
61.500000	1	1.511210	0.130756	2.458797	0.276621
61.750000	0	0.042998	0.000678	0.835307	0.068851
61.750000	1	1.543991	0.670867	2.577648	0.310305
62.000000	0	0.042374	0.000282	0.879059	0.069255
62.000000	1	1.553681	0.822204	3.077474	0.335348
62.250000	0	0.040033	0.000258	0.709606	0.067473
62.250000	1	1.527767	0.523449	2.349179	0.292474
62.500000	0	0.043242	0.000167	0.725533	0.069969
62.500000	1	1.504066	0.354037	2.438667	0.323803
62.750000	0	0.038632	0.000239	0.525122	0.057549
62.750000	1	1.580124	0.566497	2.494730	0.275722
63.000000	0	0.038619	0.000226	0.585580	0.060325
63.000000	1	1.561669	0.573896	2.867081	0.320860
63.250000	0	0.040905	0.000540	0.548367	0.062354
63.250000	1	1.535200	0.598007	2.873404	0.304283
63.500000	0	0.041435	0.000641	0.857250	0.068934
63.500000	1	1.562082	0.687819	2.952462	0.374551
63.750000	0	0.038749	0.000494	0.840335	0.061222
63.750000	1	1.465647	0.465455	2.444227	0.330613
64.000000	0	0.041395	0.000152	0.863826	0.069288
64.000000	1	1.582958	0.395422	2.744968	0.325893
64.250000	0	0.038116	0.000174	0.674178	0.058996
64.250000	1	1.530565	0.753070	2.924231	0.301057
